customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C05206,24-01-2025,medium,Ahmedabad,ads,36,female
C05207,07-12-2024,medium,Delhi,ads,20,male
C05208,05-09-2025,low,Delhi,organic,40,female
C05209,07-05-2025,medium,Jaipur,organic,37,female
C05210,10-07-2024,low,Bangalore,ads,20,male
C05211,13-05-2025,medium,Jaipur,ads,48,female
C05212,12-12-2025,medium,Bangalore,organic,40,male
C05213,20-08-2024,low,Chennai,ads,21,female
C05214,14-08-2024,medium,Kolkata,organic,26,male
C05215,05-01-2025,low,Hyderabad,organic,29,male
C05216,18-05-2024,medium,Bhubaneswar,ads,29,female
C05217,28-05-2024,high,Bhubaneswar,organic,37,female
C05218,24-04-2024,low,Kolkata,ads,25,female
C05219,25-03-2025,medium,Delhi,organic,46,male
C05220,03-03-2024,low,Pune,ads,45,male
C05221,13-04-2024,low,Hyderabad,ads,41,female
C05222,29-10-2025,high,Chennai,referral,35,male
C05223,29-09-2024,medium,Kolkata,organic,44,female
C05224,06-01-2024,medium,Hyderabad,ads,32,male
C05225,26-05-2024,medium,Bhubaneswar,organic,27,male
C05226,02-07-2024,low,Hyderabad,ads,46,female
C05227,28-01-2024,medium,Bangalore,ads,38,female
C05228,03-07-2025,medium,Ahmedabad,organic,28,male
C05229,28-04-2024,low,Bangalore,ads,30,female
C05230,19-10-2024,high,Kolkata,organic,27,female
C05231,05-01-2025,low,Chennai,organic,55,female
C05232,31-08-2024,medium,Mumbai,organic,35,female
C05233,02-08-2025,low,Jaipur,ads,36,female
C05234,26-12-2025,medium,Jaipur,ads,42,male
C05235,05-08-2024,high,Mumbai,organic,22,female
C05236,25-06-2024,medium,Hyderabad,ads,45,female
C05237,25-10-2024,high,Mumbai,organic,28,male
C05238,06-11-2025,low,Jaipur,organic,53,male
C05239,27-02-2024,high,Delhi,ads,31,female
C05240,25-09-2024,low,Bhubaneswar,ads,45,male
C05241,03-11-2024,medium,Jaipur,organic,18,male
C05242,23-07-2025,medium,Jaipur,organic,23,male
C05243,14-10-2024,high,Delhi,referral,32,male
C05244,14-04-2024,medium,Jaipur,organic,18,female
C05245,15-08-2024,medium,Hyderabad,organic,41,male
C05246,03-09-2024,medium,Delhi,ads,38,male
C05247,30-11-2025,low,Bhubaneswar,ads,25,male
C05248,08-05-2025,medium,Chennai,ads,34,female
C05249,23-03-2024,medium,Bangalore,referral,43,female
C05250,04-07-2024,medium,Chennai,organic,18,male
C05251,08-09-2024,high,Delhi,ads,22,female
C05252,20-12-2024,low,Delhi,organic,31,male
C05253,26-11-2025,medium,Kolkata,ads,35,female
C05254,28-07-2024,high,Ahmedabad,referral,34,male
C05255,31-08-2025,medium,Ahmedabad,ads,43,female
C05256,22-03-2025,medium,Delhi,ads,39,male
C05257,04-04-2025,medium,Bangalore,referral,41,female
C05258,16-04-2025,medium,Kolkata,organic,21,male
C05259,20-12-2025,high,Mumbai,ads,36,male
C05260,04-01-2025,medium,Pune,referral,31,female
C05261,06-05-2025,low,Bangalore,ads,49,female
C05262,16-05-2024,high,Delhi,organic,36,male
C05263,01-01-2025,low,Delhi,organic,28,male
C05264,02-07-2024,high,Bangalore,organic,43,male
C05265,10-08-2025,low,Hyderabad,organic,40,female
C05266,13-10-2024,medium,Kolkata,ads,26,female
C05267,16-04-2025,medium,Delhi,organic,31,male
C05268,09-01-2025,high,Pune,organic,31,female
C05269,15-10-2025,high,Mumbai,ads,47,male
C05270,20-06-2025,medium,Chennai,ads,37,female
C05271,25-05-2025,high,Bhubaneswar,ads,42,female
C05272,01-08-2025,medium,Pune,ads,30,male
C05273,06-09-2024,medium,Bhubaneswar,organic,38,male
C05274,24-05-2025,medium,Jaipur,organic,48,other
C05275,21-09-2025,low,Hyderabad,organic,31,female
C05276,13-03-2024,medium,Pune,ads,36,female
C05277,08-10-2024,medium,Ahmedabad,organic,21,male
C05278,25-12-2024,medium,Hyderabad,ads,27,male
C05279,10-01-2024,medium,Ahmedabad,organic,31,female
C05280,29-07-2024,medium,Mumbai,referral,24,female
C05281,31-05-2024,low,Mumbai,ads,48,female
C05282,05-01-2024,medium,Mumbai,ads,26,male
C05283,13-07-2024,high,Hyderabad,ads,42,female
C05284,09-10-2024,medium,Mumbai,ads,36,female
C05285,08-04-2025,medium,Bangalore,ads,35,male
C05286,22-04-2024,low,Bhubaneswar,referral,49,male
C05287,27-09-2024,low,Bhubaneswar,ads,18,male
C05288,11-06-2024,high,Kolkata,referral,33,female
C05289,04-04-2025,high,Ahmedabad,organic,24,female
C05290,14-04-2024,medium,Bhubaneswar,referral,18,female
C05291,23-11-2025,medium,Delhi,organic,23,female
C05292,09-07-2025,medium,Bhubaneswar,organic,35,male
C05293,08-10-2024,low,Delhi,ads,27,female
C05294,17-11-2025,medium,Kolkata,organic,43,female
C05295,10-06-2024,medium,Jaipur,organic,32,female
C05296,16-12-2024,high,Hyderabad,organic,31,male
C05297,09-03-2025,low,Pune,ads,31,female
C05298,19-05-2024,medium,Jaipur,referral,34,female
C05299,15-04-2025,low,Kolkata,ads,30,female
C05300,11-05-2024,medium,Bhubaneswar,referral,26,female
C05301,27-03-2024,medium,Bhubaneswar,ads,44,male
C05302,18-11-2025,low,Ahmedabad,organic,28,female
C05303,01-07-2024,low,Hyderabad,organic,31,female
C05304,02-01-2025,medium,Kolkata,ads,39,male
C05305,08-05-2024,medium,Mumbai,organic,38,female
C05306,02-09-2024,low,Pune,organic,26,male
C05307,23-08-2025,medium,Jaipur,ads,42,male
C05308,31-07-2025,high,Bangalore,ads,40,other
C05309,31-10-2025,low,Bangalore,organic,36,male
C05310,12-01-2025,high,Bangalore,referral,30,female
C05311,28-05-2024,high,Kolkata,ads,30,male
C05312,08-03-2025,high,Mumbai,ads,32,male
C05313,19-09-2025,medium,Chennai,referral,22,male
C05314,26-12-2025,medium,Bangalore,organic,34,female
C05315,13-04-2025,medium,Jaipur,ads,43,male
C05316,21-03-2025,medium,Chennai,referral,43,other
C05317,25-04-2025,medium,Pune,ads,31,female
C05318,20-10-2024,medium,Ahmedabad,ads,45,female
C05319,22-05-2024,high,Mumbai,ads,54,male
C05320,06-09-2024,low,Ahmedabad,ads,31,male
C05321,28-10-2024,medium,Jaipur,organic,41,female
C05322,25-01-2024,low,Hyderabad,referral,18,male
C05323,10-03-2024,high,Hyderabad,referral,22,male
C05324,16-09-2025,low,Bangalore,referral,35,female
C05325,21-04-2024,medium,Jaipur,ads,24,female
C05326,29-12-2024,high,Ahmedabad,organic,55,female
C05327,29-10-2024,low,Kolkata,organic,40,male
C05328,15-04-2025,low,Chennai,referral,44,female
C05329,31-03-2024,medium,Bangalore,organic,34,female
C05330,13-06-2025,low,Chennai,organic,24,male
C05331,22-10-2025,medium,Bhubaneswar,ads,29,male
C05332,26-12-2025,low,Bhubaneswar,ads,37,male
C05333,24-10-2025,medium,Bhubaneswar,ads,28,male
C05334,10-07-2024,medium,Hyderabad,ads,41,male
C05335,05-07-2025,medium,Delhi,ads,42,male
C05336,29-08-2024,medium,Jaipur,referral,35,female
C05337,17-05-2024,low,Hyderabad,organic,18,male
C05338,10-12-2024,high,Jaipur,organic,52,male
C05339,28-06-2024,high,Pune,ads,32,female
C05340,12-12-2025,medium,Ahmedabad,referral,62,male
C05341,17-05-2025,medium,Bhubaneswar,organic,41,male
C05342,21-07-2024,high,Bhubaneswar,organic,32,male
C05343,26-07-2025,medium,Pune,ads,39,female
C05344,10-07-2024,low,Mumbai,ads,18,female
C05345,05-01-2024,medium,Delhi,referral,45,female
C05346,24-08-2024,medium,Mumbai,referral,60,female
C05347,23-11-2025,low,Hyderabad,ads,18,female
C05348,06-11-2024,medium,Mumbai,ads,32,female
C05349,02-07-2025,low,Jaipur,organic,33,male
C05350,25-02-2024,low,Kolkata,ads,43,male
C05351,18-03-2025,medium,Jaipur,ads,56,female
C05352,24-08-2024,medium,Bangalore,organic,38,other
C05353,15-07-2024,medium,Hyderabad,organic,56,male
C05354,07-08-2025,medium,Bhubaneswar,referral,36,male
C05355,24-07-2025,low,Hyderabad,ads,39,female
C05356,28-05-2025,medium,Mumbai,ads,38,male
C05357,24-03-2025,medium,Chennai,organic,47,female
C05358,25-12-2024,medium,Hyderabad,ads,30,male
C05359,30-11-2025,high,Ahmedabad,referral,43,male
C05360,30-01-2024,high,Hyderabad,organic,22,male
C05361,17-04-2024,low,Jaipur,ads,32,female
C05362,24-08-2025,medium,Chennai,organic,28,male
C05363,17-12-2025,medium,Delhi,ads,35,female
C05364,20-03-2025,medium,Jaipur,referral,31,male
C05365,13-03-2025,low,Chennai,ads,46,female
C05366,28-08-2025,medium,Chennai,referral,26,male
C05367,01-04-2025,low,Hyderabad,referral,18,female
C05368,06-09-2025,medium,Pune,referral,21,female
C05369,28-11-2025,low,Kolkata,referral,44,male
C05370,26-11-2025,medium,Pune,organic,25,male
C05371,09-05-2025,medium,Chennai,referral,38,female
C05372,04-11-2025,medium,Hyderabad,organic,32,male
C05373,03-09-2024,medium,Kolkata,organic,43,male
C05374,26-06-2025,high,Bhubaneswar,organic,32,male
C05375,17-07-2025,medium,Ahmedabad,organic,62,other
C05376,10-08-2025,medium,Mumbai,ads,53,female
C05377,14-03-2025,high,Kolkata,ads,31,male
C05378,04-10-2024,low,Bhubaneswar,organic,30,female
C05379,05-07-2025,medium,Bhubaneswar,ads,65,female
C05380,04-09-2025,low,Ahmedabad,ads,24,male
C05381,20-04-2024,medium,Bangalore,ads,34,male
C05382,19-01-2025,medium,Delhi,organic,35,male
C05383,09-07-2024,medium,Ahmedabad,organic,34,male
C05384,04-05-2025,medium,Delhi,organic,18,female
C05385,24-11-2025,low,Bangalore,organic,39,male
C05386,01-03-2025,medium,Bangalore,ads,25,female
C05387,08-02-2025,low,Ahmedabad,ads,49,male
C05388,30-11-2024,low,Delhi,organic,20,female
C05389,27-07-2024,medium,Pune,organic,35,female
C05390,22-01-2024,low,Mumbai,organic,18,female
C05391,08-11-2025,medium,Pune,referral,18,female
C05392,02-09-2025,low,Delhi,organic,26,male
C05393,26-07-2024,low,Jaipur,referral,28,female
C05394,08-01-2024,high,Jaipur,ads,49,female
C05395,02-12-2025,low,Bhubaneswar,organic,34,male
C05396,17-11-2025,medium,Jaipur,referral,47,male
C05397,12-06-2025,medium,Jaipur,ads,31,male
C05398,24-08-2025,medium,Mumbai,ads,41,female
C05399,14-10-2025,high,Bangalore,ads,27,female
C05400,18-10-2025,medium,Bhubaneswar,ads,27,female
C05401,14-06-2024,low,Bangalore,organic,18,male
C05402,10-05-2025,high,Delhi,organic,38,female
C05403,12-08-2025,medium,Ahmedabad,referral,37,male
C05404,04-03-2025,high,Bhubaneswar,referral,42,female
C05405,11-06-2024,medium,Kolkata,organic,37,female
C05406,31-12-2024,low,Bhubaneswar,ads,55,male
C05407,09-06-2025,low,Chennai,ads,36,female
C05408,26-08-2024,low,Bangalore,organic,44,male
C05409,12-03-2024,medium,Delhi,ads,31,male
C05410,20-03-2025,medium,Jaipur,ads,25,female
C05411,16-10-2025,low,Chennai,ads,42,male
C05412,23-05-2025,low,Hyderabad,referral,34,male
C05413,25-09-2024,medium,Kolkata,organic,43,male
C05414,18-02-2025,medium,Pune,ads,38,male
C05415,01-09-2024,low,Bangalore,ads,27,male
C05416,05-11-2025,low,Pune,ads,45,female
C05417,29-02-2024,medium,Delhi,organic,26,male
C05418,06-01-2024,low,Pune,ads,41,female
C05419,09-12-2025,high,Delhi,referral,47,female
C05420,23-07-2025,medium,Delhi,organic,31,male
C05421,10-02-2025,medium,Mumbai,ads,46,female
C05422,04-08-2024,high,Mumbai,referral,38,male
C05423,26-01-2024,high,Kolkata,organic,43,male
C05424,05-01-2024,high,Delhi,referral,26,male
C05425,15-06-2025,medium,Kolkata,organic,37,male
C05426,24-01-2025,low,Mumbai,organic,20,other
C05427,10-12-2025,low,Kolkata,organic,52,male
C05428,24-07-2025,medium,Kolkata,organic,18,female
C05429,23-03-2025,medium,Ahmedabad,organic,31,female
C05430,25-05-2024,low,Ahmedabad,ads,25,male
C05431,22-01-2025,high,Delhi,organic,41,female
C05432,05-09-2024,low,Chennai,referral,54,other
C05433,09-06-2025,low,Pune,ads,41,female
C05434,06-04-2025,high,Kolkata,ads,64,female
C05435,13-01-2024,low,Chennai,ads,21,male
C05436,18-01-2025,low,Mumbai,ads,21,male
C05437,09-07-2025,high,Bangalore,ads,26,female
C05438,02-02-2025,high,Pune,organic,36,male
C05439,19-01-2024,high,Jaipur,referral,24,female
C05440,28-07-2025,medium,Pune,ads,27,female
C05441,05-05-2025,medium,Kolkata,organic,41,male
C05442,22-02-2025,medium,Delhi,ads,22,male
C05443,02-12-2024,medium,Delhi,ads,23,female
C05444,22-02-2025,low,Kolkata,organic,31,male
C05445,03-09-2025,medium,Kolkata,referral,31,male
C05446,05-11-2025,high,Hyderabad,ads,45,male
C05447,01-05-2024,medium,Pune,ads,25,male
C05448,07-03-2025,medium,Ahmedabad,ads,27,male
C05449,13-02-2024,medium,Ahmedabad,referral,40,male
C05450,12-11-2024,medium,Jaipur,organic,43,male
C05451,15-01-2025,high,Chennai,ads,49,female
C05452,24-05-2024,low,Jaipur,organic,39,male
C05453,22-11-2024,low,Bangalore,ads,36,male
C05454,28-12-2024,medium,Bangalore,organic,40,female
C05455,19-02-2024,medium,Hyderabad,organic,32,female
C05456,05-03-2024,medium,Delhi,referral,32,male
C05457,20-12-2024,low,Pune,ads,18,female
C05458,12-06-2024,medium,Bangalore,organic,43,male
C05459,20-05-2024,low,Chennai,ads,37,male
C05460,07-05-2024,medium,Pune,ads,42,female
C05461,01-02-2025,medium,Pune,organic,18,male
C05462,07-04-2025,medium,Ahmedabad,organic,34,female
C05463,05-07-2024,low,Delhi,referral,26,female
C05464,20-12-2025,low,Bangalore,ads,50,male
C05465,08-07-2024,high,Ahmedabad,organic,41,male
C05466,22-01-2025,medium,Bhubaneswar,referral,37,male
C05467,04-03-2025,medium,Mumbai,ads,30,male
C05468,10-10-2024,medium,Bhubaneswar,organic,38,female
C05469,24-08-2024,low,Bhubaneswar,organic,25,male
C05470,12-07-2024,low,Mumbai,organic,34,male
C05471,13-10-2024,low,Bhubaneswar,referral,29,female
C05472,15-05-2024,low,Bangalore,organic,57,male
C05473,19-06-2024,medium,Pune,organic,49,male
C05474,07-06-2024,low,Ahmedabad,referral,45,male
C05475,19-07-2024,low,Kolkata,organic,20,female
C05476,01-05-2025,medium,Hyderabad,ads,43,male
C05477,10-07-2025,low,Ahmedabad,organic,36,male
C05478,05-08-2025,high,Chennai,ads,47,male
C05479,18-05-2025,low,Delhi,organic,38,female
C05480,05-01-2025,medium,Bangalore,organic,34,male
C05481,12-04-2024,medium,Ahmedabad,ads,37,male
C05482,04-05-2024,medium,Bangalore,ads,18,male
C05483,08-11-2024,medium,Jaipur,ads,27,female
C05484,02-04-2025,medium,Mumbai,ads,38,male
C05485,17-08-2024,high,Kolkata,ads,46,female
C05486,19-10-2025,medium,Chennai,ads,29,male
C05487,15-07-2024,medium,Pune,ads,34,female
C05488,26-02-2025,low,Pune,ads,18,female
C05489,25-07-2025,low,Ahmedabad,ads,49,female
C05490,01-09-2025,medium,Bhubaneswar,ads,46,female
C05491,19-06-2024,low,Mumbai,organic,41,male
C05492,16-01-2025,medium,Bhubaneswar,organic,39,female
C05493,21-06-2024,low,Bhubaneswar,organic,50,female
C05494,24-10-2025,medium,Chennai,referral,26,other
C05495,28-03-2025,medium,Bangalore,ads,25,male
C05496,15-12-2024,medium,Ahmedabad,ads,45,female
C05497,25-09-2025,high,Pune,organic,44,female
C05498,08-05-2025,low,Delhi,organic,23,female
C05499,11-09-2025,low,Bhubaneswar,referral,29,other
C05500,04-01-2024,medium,Jaipur,referral,51,female
C05501,02-04-2024,medium,Chennai,organic,39,female
C05502,06-01-2024,low,Hyderabad,ads,42,male
C05503,14-10-2024,low,Ahmedabad,ads,23,male
C05504,09-09-2025,medium,Jaipur,organic,41,male
C05505,25-05-2024,medium,Bhubaneswar,ads,20,male
C05506,27-02-2025,medium,Bangalore,ads,18,male
C05507,30-08-2025,medium,Chennai,ads,42,male
C05508,01-04-2025,high,Kolkata,organic,49,male
C05509,20-07-2024,medium,Delhi,organic,32,male
C05510,30-07-2024,low,Chennai,organic,29,female
C05511,06-01-2024,medium,Jaipur,organic,52,female
C05512,15-09-2025,low,Pune,ads,33,male
C05513,10-01-2025,low,Delhi,organic,34,male
C05514,22-03-2025,low,Kolkata,ads,51,female
C05515,15-04-2024,medium,Hyderabad,organic,31,male
C05516,12-10-2025,low,Ahmedabad,ads,28,other
C05517,04-02-2025,high,Bhubaneswar,ads,43,male
C05518,05-04-2024,medium,Mumbai,ads,27,male
C05519,22-01-2025,medium,Bangalore,organic,33,male
C05520,27-03-2025,medium,Jaipur,organic,21,male
C05521,19-02-2025,low,Chennai,organic,36,male
C05522,26-12-2025,low,Pune,organic,35,male
C05523,18-05-2025,high,Bangalore,organic,44,female
C05524,29-03-2025,medium,Pune,organic,43,male
C05525,17-10-2024,medium,Chennai,ads,40,female
C05526,17-06-2025,medium,Jaipur,referral,38,female
C05527,11-07-2024,low,Hyderabad,organic,34,female
C05528,29-05-2024,medium,Hyderabad,referral,41,male
C05529,29-05-2025,low,Kolkata,organic,23,male
C05530,27-01-2025,high,Bhubaneswar,ads,18,male
C05531,11-11-2024,medium,Ahmedabad,ads,46,female
C05532,16-03-2024,medium,Mumbai,referral,41,female
C05533,21-08-2025,medium,Ahmedabad,organic,33,male
C05534,26-09-2024,medium,Kolkata,organic,45,male
C05535,12-08-2024,low,Hyderabad,organic,27,male
C05536,13-06-2025,low,Pune,ads,27,female
C05537,22-04-2024,medium,Kolkata,referral,26,male
C05538,07-09-2024,medium,Bhubaneswar,ads,40,other
C05539,20-08-2024,high,Jaipur,ads,19,other
C05540,14-12-2025,medium,Bhubaneswar,ads,27,female
C05541,23-03-2024,medium,Delhi,referral,37,male
C05542,04-05-2024,high,Bhubaneswar,ads,22,male
C05543,23-06-2024,low,Jaipur,organic,28,male
C05544,09-03-2024,low,Bangalore,referral,18,other
C05545,16-02-2024,low,Chennai,organic,41,male
C05546,12-09-2024,medium,Jaipur,organic,28,female
C05547,27-12-2025,low,Bhubaneswar,organic,24,female
C05548,30-01-2024,medium,Hyderabad,ads,22,female
C05549,07-10-2024,medium,Kolkata,ads,30,female
C05550,24-08-2024,low,Kolkata,organic,19,male
C05551,04-09-2024,medium,Kolkata,ads,54,male
C05552,02-01-2025,high,Hyderabad,ads,18,female
C05553,09-05-2025,low,Pune,referral,30,female
C05554,25-01-2024,low,Chennai,ads,36,female
C05555,08-08-2025,low,Jaipur,ads,27,male
C05556,18-12-2025,medium,Bhubaneswar,ads,37,male
C05557,04-05-2025,medium,Pune,organic,27,female
C05558,08-05-2025,low,Bhubaneswar,organic,50,male
C05559,09-11-2024,high,Kolkata,ads,23,male
C05560,28-08-2025,medium,Bhubaneswar,organic,18,male
C05561,09-01-2025,medium,Hyderabad,organic,22,female
C05562,30-09-2025,medium,Bangalore,ads,38,female
C05563,25-01-2024,medium,Bhubaneswar,organic,33,female
C05564,29-11-2024,high,Pune,organic,42,female
C05565,20-12-2024,medium,Jaipur,ads,40,male
C05566,25-04-2024,medium,Chennai,ads,28,female
C05567,17-02-2024,high,Kolkata,referral,30,male
C05568,08-04-2024,medium,Delhi,ads,31,male
C05569,03-04-2025,low,Jaipur,ads,53,male
C05570,06-06-2025,medium,Bangalore,organic,41,male
C05571,19-08-2025,medium,Mumbai,organic,53,female
C05572,08-02-2025,low,Bhubaneswar,organic,43,other
C05573,01-08-2024,medium,Bhubaneswar,ads,34,female
C05574,15-11-2025,medium,Chennai,ads,24,female
C05575,17-05-2025,medium,Chennai,ads,37,male
C05576,21-12-2025,low,Kolkata,ads,34,female
C05577,23-03-2025,low,Delhi,organic,34,female
C05578,29-07-2025,low,Delhi,ads,32,female
C05579,14-09-2024,low,Hyderabad,ads,18,male
C05580,30-04-2024,medium,Kolkata,ads,47,female
C05581,23-02-2024,high,Kolkata,ads,34,male
C05582,26-11-2024,medium,Bangalore,referral,20,male
C05583,28-08-2024,high,Ahmedabad,referral,39,male
C05584,13-06-2025,low,Bangalore,referral,26,male
C05585,27-04-2025,medium,Bhubaneswar,organic,40,female
C05586,05-07-2024,high,Mumbai,organic,43,female
C05587,17-10-2025,low,Kolkata,organic,45,male
C05588,18-09-2024,medium,Delhi,organic,33,other
C05589,29-12-2024,medium,Chennai,ads,30,female
C05590,05-05-2025,medium,Mumbai,ads,28,male
C05591,06-03-2025,medium,Delhi,ads,27,female
C05592,26-08-2024,medium,Delhi,referral,34,male
C05593,30-10-2024,high,Mumbai,referral,32,female
C05594,24-10-2024,medium,Chennai,organic,26,female
C05595,16-03-2024,low,Ahmedabad,referral,23,male
C05596,30-11-2025,low,Hyderabad,ads,33,female
C05597,28-11-2024,medium,Kolkata,ads,30,female
C05598,03-10-2025,medium,Bangalore,ads,23,male
C05599,18-04-2025,low,Bhubaneswar,organic,43,male
C05600,09-10-2024,low,Bangalore,referral,52,male
C05601,13-08-2025,medium,Delhi,ads,44,male
C05602,12-03-2024,medium,Kolkata,referral,27,male
C05603,19-09-2024,low,Chennai,referral,34,male
C05604,03-12-2025,medium,Chennai,ads,50,male
C05605,28-07-2025,high,Chennai,organic,23,male
C05606,12-01-2024,medium,Bhubaneswar,organic,42,female
C05607,20-05-2024,high,Bhubaneswar,organic,20,other
C05608,08-07-2025,medium,Kolkata,organic,51,female
C05609,17-01-2024,medium,Ahmedabad,referral,30,male
C05610,03-03-2024,low,Delhi,organic,57,female
C05611,09-09-2024,medium,Chennai,referral,52,female
C05612,09-04-2025,medium,Chennai,ads,33,female
C05613,10-01-2025,medium,Chennai,organic,27,female
C05614,03-06-2025,low,Bhubaneswar,ads,36,female
C05615,30-03-2024,high,Ahmedabad,ads,33,male
C05616,20-12-2025,medium,Bangalore,ads,30,male
C05617,21-09-2025,high,Ahmedabad,ads,18,female
C05618,23-06-2024,low,Bhubaneswar,organic,29,male
C05619,16-03-2024,medium,Bangalore,ads,23,other
C05620,04-09-2025,medium,Mumbai,ads,40,male
C05621,24-10-2025,medium,Kolkata,ads,44,female
C05622,03-02-2025,low,Mumbai,referral,42,female
C05623,11-03-2024,medium,Kolkata,organic,38,male
C05624,28-06-2024,low,Chennai,organic,26,male
C05625,03-05-2024,low,Mumbai,ads,37,male
C05626,15-01-2025,low,Bhubaneswar,referral,42,female
C05627,19-10-2024,medium,Delhi,ads,29,female
C05628,13-07-2024,low,Bangalore,organic,36,other
C05629,15-08-2024,high,Pune,organic,33,male
C05630,06-03-2025,medium,Jaipur,organic,51,male
