customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C04510,0,0.534287004,0.00024309,0,0,medium,No Interaction,46,female,Bangalore,ads
C07265,0,0.48908278,0.000275304,0,0,high,No Interaction,32,male,Jaipur,organic
C02102,0,0.574735811,0.00030631,0,0,medium,No Interaction,32,female,Ahmedabad,organic
C07355,0,0.496511486,0.000126141,0,0,high,No Interaction,18,female,Bangalore,organic
C01970,0,0.50373257,8.08E-05,0,0,high,No Interaction,30,male,Bhubaneswar,referral
C06228,0,0.491578585,0.000121587,0,0,high,No Interaction,39,female,Bangalore,organic
C03742,0,0.563175212,0.000231997,0,0,medium,No Interaction,39,female,Hyderabad,referral
C01665,0,0.525185992,0.000100838,0,0,high,No Interaction,37,other,Delhi,ads
C01245,0,0.536842247,0.0004466,0,0,medium,No Interaction,47,female,Jaipur,ads
C02002,0,0.510413892,3.51E-05,0,0,low,No Interaction,46,female,Bangalore,organic
C01303,0,0.535222204,0.000244798,0,0,medium,No Interaction,42,female,Bangalore,ads
C07699,0,0.545470772,0.000481193,0,0,medium,No Interaction,31,male,Mumbai,referral
C04969,0,0.540929333,0.000264883,0,0,medium,No Interaction,20,male,Pune,ads
C01720,0,0.566552619,0.000400847,0,0,medium,No Interaction,40,male,Ahmedabad,ads
C03082,0,0.569375151,7.75E-06,0,0,low,No Interaction,36,other,Bhubaneswar,ads
C04754,0,0.55138261,1.95E-05,0,0,low,No Interaction,40,female,Bhubaneswar,organic
C02682,0,0.567240881,0.00037027,0,0,medium,No Interaction,35,male,Ahmedabad,organic
C03042,0,0.51720568,6.65E-05,0,0,low,No Interaction,29,female,Jaipur,organic
C07575,0,0.551607028,0.000293002,0,0,medium,No Interaction,36,male,Kolkata,organic
C03480,0,0.51212093,3.60E-05,0,0,low,No Interaction,43,female,Chennai,referral
C06845,0,0.52900438,0.000274782,0,0,medium,No Interaction,37,male,Bangalore,organic
C05029,0,0.542926018,0.000210107,0,0,medium,No Interaction,41,female,Pune,ads
C02782,0,0.539427449,0.000252635,0,0,medium,No Interaction,24,female,Bangalore,ads
C02939,0,0.552391179,4.44E-05,0,0,low,No Interaction,53,male,Hyderabad,organic
C02979,0,0.530174942,0.000277197,0,0,medium,No Interaction,32,male,Bangalore,organic
C05516,0,0.569653361,1.91E-05,0,0,low,No Interaction,28,other,Ahmedabad,ads
C05079,0,0.552772861,0.000321674,0,0,medium,No Interaction,33,male,Kolkata,ads
C02564,0,0.574458432,0.000123997,0,0,medium,No Interaction,40,female,Bhubaneswar,organic
C05587,0,0.526201395,4.55E-05,0,0,low,No Interaction,45,male,Kolkata,organic
C05522,0,0.513568259,3.72E-05,0,0,low,No Interaction,35,male,Pune,organic
C01948,0,0.526042671,0.000203337,0,0,high,No Interaction,25,male,Ahmedabad,organic
C03873,0,0.548248896,0.000591876,0,0,medium,No Interaction,22,male,Delhi,organic
C05374,0,0.525994044,8.25E-05,0,0,high,No Interaction,32,male,Bhubaneswar,organic
C05396,0,0.506735664,0.000485183,0,0,medium,No Interaction,47,male,Jaipur,referral
C03822,0,0.567471535,0.000534462,0,0,medium,No Interaction,35,male,Mumbai,ads
C04795,0,0.539291397,0.000240428,0,0,medium,No Interaction,25,male,Pune,organic
C01724,0,0.488147523,0.000297519,0,0,high,No Interaction,38,male,Jaipur,ads
C04623,0,0.543858681,0.000211584,0,0,medium,No Interaction,37,female,Pune,ads
C07809,0,0.529004137,0.00028608,0,0,medium,No Interaction,36,male,Kolkata,referral
C07830,0,0.501415548,0.000339806,0,0,high,No Interaction,37,male,Delhi,ads
C02109,0,0.512867942,4.03E-05,0,0,low,No Interaction,40,male,Pune,ads
C02087,0,0.526700881,9.02E-05,0,0,high,No Interaction,31,male,Bhubaneswar,ads
C03657,0,0.527639296,8.10E-05,0,0,low,No Interaction,42,female,Delhi,ads
C03315,0,0.524624537,4.38E-05,0,0,low,No Interaction,57,male,Chennai,organic
C02040,0,0.554457417,0.00029154,0,0,medium,No Interaction,29,male,Chennai,organic
C02833,0,0.506747567,8.57E-05,0,0,low,No Interaction,46,male,Jaipur,ads
C06862,0,0.553990369,5.35E-05,0,0,low,No Interaction,24,female,Ahmedabad,ads
C05321,0,0.537772779,0.000413257,0,0,medium,No Interaction,41,female,Jaipur,organic
C04901,0,0.549574506,5.17E-05,0,0,low,No Interaction,43,female,Ahmedabad,ads
C01861,0,0.547787321,0.000641864,0,0,medium,No Interaction,26,male,Delhi,ads
C03867,0,0.591121878,0.000120214,0,0,medium,No Interaction,34,other,Ahmedabad,ads
C04749,0,0.489934358,0.000125045,0,0,high,No Interaction,45,female,Kolkata,referral
C06324,0,0.488692508,0.000154409,0,0,high,No Interaction,26,male,Chennai,referral
C04108,0,0.552848027,0.000274615,0,0,medium,No Interaction,54,male,Hyderabad,referral
C01243,0,0.52549083,0.00026766,0,0,medium,No Interaction,52,male,Bangalore,organic
C04476,0,0.567101306,0.000239005,0,0,medium,No Interaction,22,female,Hyderabad,referral
C02341,0,0.571981194,0.000326424,0,0,medium,No Interaction,46,female,Ahmedabad,ads
C03237,0,0.461469215,0.000259097,0,0,high,No Interaction,53,male,Jaipur,referral
C01327,0,0.546831852,2.42E-05,0,0,low,No Interaction,30,male,Bhubaneswar,organic
C02661,0,0.531559106,0.000165578,0,0,high,No Interaction,31,female,Ahmedabad,organic
C01412,0,0.549281796,0.00011855,0,0,medium,No Interaction,52,female,Bhubaneswar,referral
C01772,0,0.555849876,0.000294618,0,0,medium,No Interaction,23,male,Chennai,organic
C04846,0,0.512084161,0.000163169,0,0,high,No Interaction,18,male,Kolkata,organic
C05644,0,0.517446953,0.000140641,0,0,high,No Interaction,32,female,Chennai,ads
C04191,0,0.575195119,0.000307384,0,0,medium,No Interaction,30,female,Ahmedabad,organic
C06276,0,0.569444682,0.000294222,0,0,medium,No Interaction,55,female,Ahmedabad,organic
C01469,0,0.530948115,4.59E-05,0,0,low,No Interaction,30,male,Chennai,organic
C03416,0,0.543123518,0.000569522,0,0,medium,No Interaction,44,male,Delhi,organic
C02898,0,0.531325082,0.000238189,0,0,high,No Interaction,33,female,Mumbai,ads
C07629,0,0.530738503,4.94E-05,0,0,high,No Interaction,47,other,Chennai,ads
C05713,0,0.554858829,0.000300272,0,0,medium,No Interaction,22,male,Kolkata,organic
C03187,0,0.545024077,0.000213444,0,0,medium,No Interaction,32,female,Pune,ads
C06621,0,0.545426401,0.000147381,0,0,medium,No Interaction,39,male,Bhubaneswar,referral
C03006,0,0.577715054,0.00041491,0,0,medium,No Interaction,18,female,Mumbai,organic
C02925,0,0.585199177,0.000258138,0,0,medium,No Interaction,42,female,Hyderabad,ads
C05144,0,0.575836202,0.000125306,0,0,medium,No Interaction,34,female,Bhubaneswar,organic
C03428,0,0.528576067,8.15E-05,0,0,low,No Interaction,38,female,Delhi,ads
C03109,0,0.527833256,0.000283587,0,0,medium,No Interaction,41,male,Kolkata,referral
C04095,0,0.532288739,4.76E-05,0,0,low,No Interaction,19,male,Kolkata,organic
C03678,0,0.503322949,0.000107508,0,0,high,No Interaction,21,female,Pune,organic
C02912,0,0.553982447,6.51E-05,0,0,low,No Interaction,21,female,Mumbai,organic
C04639,0,0.532281109,0.000281599,0,0,medium,No Interaction,23,male,Bangalore,organic
C07974,0,0.52182355,0.000197029,0,0,high,No Interaction,43,male,Ahmedabad,organic
C03752,0,0.578592088,0.000139267,0,0,medium,No Interaction,24,female,Bhubaneswar,ads
C04245,0,0.536959684,0.000257116,0,0,medium,No Interaction,37,male,Pune,ads
C04820,0,0.56908149,0.000497166,0,0,medium,No Interaction,26,male,Mumbai,organic
C02518,0,0.519336283,0.000124965,0,0,high,No Interaction,40,female,Hyderabad,referral
C04845,0,0.512394375,3.69E-05,0,0,low,No Interaction,40,male,Pune,organic
C06909,0,0.573998917,0.000123563,0,0,medium,No Interaction,42,female,Bhubaneswar,organic
C05281,0,0.548174385,6.78E-05,0,0,low,No Interaction,48,female,Mumbai,ads
C07684,0,0.553962302,0.000525467,0,0,medium,No Interaction,29,female,Delhi,ads
C01972,0,0.588569987,4.39E-05,0,0,medium,No Interaction,50,other,Bhubaneswar,organic
C04919,0,0.510648479,3.66E-05,0,0,low,No Interaction,44,female,Kolkata,referral
C06467,0,0.569440742,0.000389573,0,0,medium,No Interaction,54,female,Mumbai,organic
C04782,0,0.523181646,8.07E-05,0,0,high,No Interaction,44,male,Bhubaneswar,organic
C03701,0,0.567467608,0.000491112,0,0,medium,No Interaction,33,male,Mumbai,organic
C04587,0,0.540661426,3.85E-05,0,0,low,No Interaction,18,female,Chennai,organic
C03376,0,0.54478707,0.000195783,0,0,medium,No Interaction,31,female,Pune,organic
C04855,0,0.512853462,8.97E-05,0,0,low,No Interaction,20,male,Jaipur,ads
C06744,0,0.554457417,0.00029154,0,0,medium,No Interaction,29,male,Chennai,organic
C06967,0,0.526983757,0.000222846,0,0,high,No Interaction,23,male,Ahmedabad,ads
C03288,0,0.54082798,0.000255302,0,0,medium,No Interaction,18,female,Bangalore,ads
C07605,0,0.507022725,7.38E-05,0,0,low,No Interaction,31,female,Delhi,referral
C02366,0,0.534154726,0.000251771,0,0,medium,No Interaction,49,male,Pune,ads
C03502,0,0.56295573,4.09E-05,0,0,low,No Interaction,39,female,Hyderabad,ads
C07161,0,0.544755364,0.000576541,0,0,medium,No Interaction,37,male,Delhi,organic
C01810,0,0.550444789,0.000119592,0,0,medium,No Interaction,47,female,Bhubaneswar,referral
C06542,0,0.543854713,0.000194417,0,0,medium,No Interaction,35,female,Pune,organic
C02041,0,0.484464118,7.72E-05,0,0,low,No Interaction,42,male,Jaipur,referral
C04877,0,0.551430835,6.95E-05,0,0,low,No Interaction,34,female,Mumbai,ads
C05455,0,0.587019033,0.000240541,0,0,medium,No Interaction,32,female,Hyderabad,organic
C03238,0,0.541755795,0.000191378,0,0,medium,No Interaction,44,female,Pune,organic
C04729,0,0.546544594,6.69E-05,0,0,low,No Interaction,55,female,Mumbai,ads
C04255,0,0.576987349,0.00013757,0,0,medium,No Interaction,31,female,Bhubaneswar,ads
C03431,0,0.551635197,0.000474469,0,0,medium,No Interaction,37,female,Delhi,organic
C03960,0,0.530178926,0.000301671,0,0,medium,No Interaction,34,male,Bangalore,ads
C04827,0,0.523158676,4.84E-05,0,0,low,No Interaction,60,male,Kolkata,ads
C07460,0,0.529529072,4.73E-05,0,0,low,No Interaction,30,female,Ahmedabad,referral
C02457,0,0.536858206,0.000247816,0,0,medium,No Interaction,35,female,Bangalore,ads
C05323,0,0.516624168,0.000156722,0,0,high,No Interaction,22,male,Hyderabad,referral
C04489,0,0.492854986,0.00012726,0,0,high,No Interaction,36,male,Pune,organic
C06393,0,0.575424707,0.000443703,0,0,medium,No Interaction,30,female,Mumbai,ads
C06507,0,0.503760835,0.000317753,0,0,high,No Interaction,25,male,Delhi,organic
C02216,0,0.57835904,0.000127743,0,0,medium,No Interaction,23,female,Bhubaneswar,organic
C05524,0,0.535085981,0.00023297,0,0,medium,No Interaction,43,male,Pune,organic
C07945,0,0.505350207,4.32E-05,0,0,low,No Interaction,38,male,Bangalore,organic
C03036,0,0.571804814,0.000169239,0,0,medium,No Interaction,24,male,Bhubaneswar,ads
C07024,0,0.533430648,0.000167914,0,0,high,No Interaction,23,female,Ahmedabad,organic
C05318,0,0.572211245,0.000326996,0,0,medium,No Interaction,45,female,Ahmedabad,ads
C07667,0,0.57836294,0.000139023,0,0,medium,No Interaction,25,female,Bhubaneswar,ads
C05743,0,0.527610911,5.00E-05,0,0,low,No Interaction,41,male,Kolkata,ads
C04283,0,0.551635197,0.000474469,0,0,medium,No Interaction,37,female,Delhi,organic
C04316,0,0.556023012,0.000329654,0,0,medium,No Interaction,19,male,Kolkata,ads
C07935,0,0.582102847,0.000322596,0,0,medium,No Interaction,26,male,Hyderabad,ads
C04348,0,0.488290836,0.000118643,0,0,high,No Interaction,53,female,Bangalore,organic
C06447,0,0.553064103,0.000288494,0,0,medium,No Interaction,35,male,Chennai,organic
C07630,0,0.534579905,0.000226978,0,0,medium,No Interaction,47,female,Chennai,referral
C01333,0,0.506970555,0.000486033,0,0,medium,No Interaction,46,male,Jaipur,referral
C04183,0,0.545735428,0.000143249,0,0,high,No Interaction,26,female,Hyderabad,ads
C04202,0,0.584058154,0.000255889,0,0,medium,No Interaction,47,female,Hyderabad,ads
C06777,0,0.514468618,3.67E-05,0,0,low,No Interaction,33,female,Chennai,referral
C06913,0,0.477966293,0.000303265,0,0,high,No Interaction,38,male,Delhi,referral
C02822,0,0.513102719,4.04E-05,0,0,low,No Interaction,39,male,Pune,ads
C06262,0,0.525185527,0.000195558,0,0,medium,No Interaction,18,female,Pune,referral
C03086,0,0.5502605,0.000294398,0,0,medium,No Interaction,41,female,Ahmedabad,referral
C05540,0,0.577904544,0.000138537,0,0,medium,No Interaction,27,female,Bhubaneswar,ads
C05652,0,0.516520143,3.24E-05,0,0,low,No Interaction,54,female,Pune,ads
C02843,0,0.538828369,0.000260742,0,0,medium,No Interaction,29,male,Pune,ads
C02724,0,0.537205712,0.000171958,0,0,high,No Interaction,33,male,Hyderabad,ads
C04641,0,0.576346726,0.000337463,0,0,medium,No Interaction,27,female,Ahmedabad,ads
C01752,0,0.493089875,0.000127483,0,0,high,No Interaction,35,male,Pune,organic
C03195,0,0.468716582,0.000273546,0,0,high,No Interaction,22,male,Jaipur,referral
C06283,0,0.524898989,2.37E-05,0,0,low,No Interaction,27,male,Bhubaneswar,referral
C07547,0,0.573998917,0.000123563,0,0,medium,No Interaction,42,female,Bhubaneswar,organic
C07847,0,0.550761737,0.000157716,0,0,medium,No Interaction,59,other,Jaipur,ads
C02353,0,0.565860171,0.000398748,0,0,medium,No Interaction,43,male,Ahmedabad,ads
C02778,0,0.574276374,0.000305239,0,0,medium,No Interaction,34,female,Ahmedabad,organic
C04425,0,0.506528716,4.75E-05,0,0,low,No Interaction,35,male,Bangalore,ads
C04764,0,0.536254679,0.000235019,0,0,medium,No Interaction,38,male,Pune,organic
C07159,0,0.503226531,0.000161881,0,0,high,No Interaction,63,male,Chennai,ads
C02347,0,0.576295198,0.000125746,0,0,medium,No Interaction,32,female,Bhubaneswar,organic
C07846,0,0.555367391,0.000405109,0,0,medium,No Interaction,18,female,Mumbai,referral
C07596,0,0.523056022,0.000100136,0,0,low,No Interaction,32,male,Delhi,ads
C01552,0,0.510728325,0.000499835,0,0,medium,No Interaction,30,male,Jaipur,referral
C07820,0,0.508996909,0.00021393,0,0,medium,No Interaction,55,female,Bangalore,referral
C04132,0,0.546358225,0.000148416,0,0,medium,No Interaction,35,male,Bhubaneswar,referral
C03124,0,0.543400779,0.000129341,0,0,high,No Interaction,34,female,Hyderabad,organic
C03998,0,0.577061358,0.000285226,0,0,medium,No Interaction,46,male,Hyderabad,organic
C05433,0,0.519570315,3.31E-05,0,0,low,No Interaction,41,female,Pune,ads
C06810,0,0.537321514,0.00022851,0,0,medium,No Interaction,31,female,Bangalore,organic
C05354,0,0.546125299,0.000148157,0,0,medium,No Interaction,36,male,Bhubaneswar,referral
C03399,0,0.563852502,0.000244578,0,0,medium,No Interaction,18,female,Chennai,organic
C05134,0,0.538243911,0.000451314,0,0,medium,No Interaction,41,female,Jaipur,ads
C06981,0,0.532317092,7.71E-05,0,0,low,No Interaction,20,female,Delhi,organic
C02829,0,0.57128692,0.000429942,0,0,medium,No Interaction,48,female,Mumbai,ads
C03744,0,0.488867994,0.000165951,0,0,high,No Interaction,23,male,Bangalore,ads
C06091,0,0.561771456,0.000240755,0,0,medium,No Interaction,27,female,Chennai,organic
C06133,0,0.54615729,0.000634049,0,0,medium,No Interaction,33,male,Delhi,ads
C06149,0,0.491347716,0.000132093,0,0,high,No Interaction,42,female,Bangalore,ads
C07887,0,0.488629181,0.000152219,0,0,high,No Interaction,22,male,Bangalore,organic
C03270,0,0.55800769,0.000261488,0,0,medium,No Interaction,40,female,Kolkata,ads
C04684,0,0.537075899,0.000447382,0,0,medium,No Interaction,46,female,Jaipur,ads
C07175,0,0.502758189,0.000261336,0,0,medium,No Interaction,52,male,Bangalore,referral
C02781,0,0.568288349,0.000386178,0,0,medium,No Interaction,59,female,Mumbai,organic
C03917,0,0.541507108,0.000467086,0,0,medium,No Interaction,48,male,Mumbai,referral
C03476,0,0.50980088,8.77E-05,0,0,low,No Interaction,33,male,Jaipur,ads
C01935,0,0.531797082,0.000180515,0,0,high,No Interaction,32,female,Ahmedabad,ads
C07015,0,0.529278514,8.20E-05,0,0,low,No Interaction,35,female,Delhi,ads
C06083,0,0.553990369,5.35E-05,0,0,low,No Interaction,24,female,Ahmedabad,ads
C02330,0,0.490011348,3.49E-05,0,0,low,No Interaction,36,female,Bangalore,referral
C05527,0,0.563645305,3.78E-05,0,0,low,No Interaction,34,female,Hyderabad,organic
C04740,0,0.531099153,0.000547449,0,0,medium,No Interaction,42,male,Jaipur,ads
C02000,0,0.527861639,0.000459225,0,0,medium,No Interaction,42,female,Delhi,referral
C04101,0,0.545269449,0.000142748,0,0,high,No Interaction,28,female,Hyderabad,ads
C05914,0,0.490040592,0.000135618,0,0,high,No Interaction,50,male,Pune,ads
C05951,0,0.579279328,0.00014,0,0,medium,No Interaction,21,female,Bhubaneswar,ads
C02849,0,0.4893334,0.000159313,0,0,high,No Interaction,18,male,Kolkata,referral
C04069,0,0.533453141,0.000250452,0,0,medium,No Interaction,52,male,Pune,ads
C06434,0,0.52586849,0.000102262,0,0,low,No Interaction,20,male,Delhi,ads
C05861,0,0.504438782,7.24E-05,0,0,low,No Interaction,42,female,Delhi,referral
C02387,0,0.571388402,0.000550602,0,0,medium,No Interaction,18,male,Mumbai,ads
C02477,0,0.52930954,4.53E-05,0,0,low,No Interaction,37,male,Chennai,organic
C05722,0,0.554249285,4.50E-05,0,0,low,No Interaction,45,male,Hyderabad,organic
C03918,0,0.488147523,0.000297519,0,0,high,No Interaction,38,male,Jaipur,ads
C05836,0,0.544557977,0.000212698,0,0,medium,No Interaction,34,female,Pune,ads
C07273,0,0.529044378,8.18E-05,0,0,low,No Interaction,36,female,Delhi,ads
C06081,0,0.575191193,0.000406998,0,0,medium,No Interaction,29,female,Mumbai,organic
C04805,0,0.593617961,0.000122552,0,0,medium,No Interaction,23,other,Ahmedabad,ads
C06440,0,0.529718376,5.08E-05,0,0,low,No Interaction,32,male,Kolkata,ads
C02277,0,0.483962245,0.000247821,0,0,high,No Interaction,42,female,Delhi,referral
C01545,0,0.520027562,0.000188169,0,0,medium,No Interaction,40,female,Pune,referral
C02975,0,0.559351114,4.68E-05,0,0,low,No Interaction,23,male,Hyderabad,organic
C06216,0,0.551419056,0.000393232,0,0,medium,No Interaction,35,female,Mumbai,referral
C07554,0,0.530158849,0.000178316,0,0,high,No Interaction,39,female,Ahmedabad,ads
C01683,0,0.538029936,3.88E-05,0,0,low,No Interaction,24,female,Kolkata,organic
C06226,0,0.542685297,5.78E-05,0,0,low,No Interaction,41,male,Ahmedabad,organic
C04181,0,0.542214824,7.62E-05,0,0,low,No Interaction,42,male,Mumbai,organic
C06382,0,0.544084276,8.41E-05,0,0,low,No Interaction,36,male,Mumbai,ads
C06336,0,0.502821134,0.000315536,0,0,high,No Interaction,29,male,Delhi,organic
C04312,0,0.514170567,3.61E-05,0,0,low,No Interaction,30,female,Bangalore,organic
C05166,0,0.538504247,0.000135681,0,0,high,No Interaction,57,female,Hyderabad,ads
C04311,0,0.543155674,6.31E-05,0,0,low,No Interaction,41,male,Ahmedabad,ads
C04650,0,0.55143481,5.24E-05,0,0,low,No Interaction,35,female,Ahmedabad,ads
C04195,0,0.546721128,0.000282427,0,0,medium,No Interaction,57,male,Kolkata,organic
C04930,0,0.506042877,8.53E-05,0,0,low,No Interaction,49,male,Jaipur,ads
C02242,0,0.527448248,0.000205484,0,0,high,No Interaction,19,male,Ahmedabad,organic
C03356,0,0.547917463,0.000502092,0,0,medium,No Interaction,55,female,Delhi,ads
C02763,0,0.532752974,0.000307536,0,0,medium,No Interaction,23,male,Bangalore,ads
C06396,0,0.506289577,4.53E-05,0,0,low,No Interaction,33,male,Kolkata,referral
C06142,0,0.487952974,0.000255307,0,0,high,No Interaction,25,female,Delhi,referral
C03230,0,0.522761423,0.000198414,0,0,high,No Interaction,39,male,Ahmedabad,organic
C02552,0,0.516755366,0.000122582,0,0,high,No Interaction,51,female,Hyderabad,referral
C01247,0,0.549526226,2.10E-05,0,0,low,No Interaction,50,female,Bhubaneswar,ads
C05152,0,0.537890184,0.000237916,0,0,medium,No Interaction,31,male,Pune,organic
C07433,0,0.549807121,5.18E-05,0,0,low,No Interaction,42,female,Ahmedabad,ads
C07309,0,0.552831802,0.000287989,0,0,medium,No Interaction,36,male,Chennai,organic
C07340,0,0.514405067,3.76E-05,0,0,low,No Interaction,28,female,Kolkata,referral
C05886,0,0.578515785,8.70E-05,0,0,medium,No Interaction,26,other,Chennai,organic
C03002,0,0.528301889,0.000273343,0,0,medium,No Interaction,40,male,Bangalore,organic
C04187,0,0.506998501,4.76E-05,0,0,low,No Interaction,33,male,Bangalore,ads
C07483,0,0.548453632,0.000150773,0,0,medium,No Interaction,26,male,Bhubaneswar,referral
C07870,0,0.512116612,0.000287577,0,0,high,No Interaction,21,female,Delhi,ads
C01427,0,0.570010912,0.000411511,0,0,medium,No Interaction,25,male,Ahmedabad,ads
C02886,0,0.570010912,0.000411511,0,0,medium,No Interaction,25,male,Ahmedabad,ads
